latitude,longitude,RSRP,RSRQ,SINR,ServingCell,azimuth,tx_power,height,band,earfcn,reference_signal_power,PCI,Mtilt,Etilt
-33.88931900000002,18.61306599999999,-85.49047904790375,-11.50883312852918,15.141372818024543,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88911900000002,18.61306599999999,-85.67013556042183,-11.05636664282854,15.235535439597227,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88891900000002,18.61306599999999,-86.803082931629,-11.553979264338144,13.685747535547945,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88871900000002,18.61306599999999,-86.46360890795602,-12.68313657607909,8.360130591279928,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.888519000000024,18.61306599999999,-83.75615344589131,-12.489731868403096,11.000336069206414,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.888319000000024,18.61306599999999,-84.95126752212379,-12.230252536678565,10.388154262640859,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.888119000000025,18.61306599999999,-85.0622715828238,-12.21738022469296,10.672498805671559,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.887919000000025,18.61306599999999,-85.81159907695027,-12.359044253705042,10.307154249116016,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.887719000000025,18.61306599999999,-86.31089709816317,-12.42375151877709,10.266518165193695,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.887519000000026,18.61306599999999,-85.5431450795438,-12.846181019076452,10.512515701050575,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.887319000000026,18.61306599999999,-86.04633821250094,-12.667463525389248,11.231887491165294,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88711900000003,18.61306599999999,-86.86199320270697,-12.648032826248066,13.504201846501617,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88691900000003,18.61306599999999,-89.0225300035685,-12.65346046394898,13.740239722436991,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88671900000003,18.61306599999999,-90.8030555725663,-12.262311352913352,12.518611506732713,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88651900000003,18.61306599999999,-91.10832243664785,-11.860423437720252,11.575995872233245,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88631900000003,18.61306599999999,-93.79122677327642,-13.113344777068404,13.33494319921192,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88611900000003,18.61306599999999,-94.35932208348969,-13.77873959456522,13.183974162517144,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88591900000003,18.61306599999999,-95.19577087696756,-13.543527270929083,12.31493732490537,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88571900000003,18.61306599999999,-95.62343879040844,-13.606221189583476,12.76449023138431,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88551900000003,18.61306599999999,-92.6933798002989,-11.741136167484937,12.438163253212418,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88531900000003,18.61306599999999,-87.7246743629447,-11.73726850737213,12.47337060024333,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88511900000003,18.61306599999999,-83.4191845279669,-10.141490287502311,12.236114820777225,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88491900000003,18.61306599999999,-83.90006626322615,-10.362015610585644,12.254976251135725,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88471900000003,18.61306599999999,-82.9462531044011,-10.65090965749426,12.219134396831898,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.897719,18.61326599999999,-88.56916020268572,-12.853879728041969,10.303485567665167,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.897519,18.61326599999999,-87.89538484179684,-12.848158400851492,10.010906504091656,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.897319,18.61326599999999,-88.68319827919377,-12.792821359536216,10.143376742191657,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.897119,18.61326599999999,-88.0201155042243,-12.535679345713065,10.364970686738916,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.896919000000004,18.61326599999999,-88.0201155042243,-12.364560643076409,10.18141948749368,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.896719000000004,18.61326599999999,-86.16210919626589,-12.340890592226405,9.340429033942554,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.896519000000005,18.61326599999999,-84.44897492824853,-12.475402686671776,9.331429033942555,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.896319000000005,18.61326599999999,-86.45231199324145,-12.336739786657118,10.10348212192983,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.896119000000006,18.61326599999999,-87.06318420735724,-12.566529151857118,9.68507202846363,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.895919000000006,18.61326599999999,-88.04953303039663,-12.334407162473262,9.547685564826123,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89571900000001,18.61326599999999,-88.85927775349013,-12.109191812459084,10.23378005516682,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89551900000001,18.61326599999999,-88.67707661752198,-12.258847546700865,10.032840114371838,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89531900000001,18.61326599999999,-89.58190777454088,-12.520238609785094,8.767194625918018,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89511900000001,18.61326599999999,-88.81179007182831,-12.821201748893259,11.404478645341571,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89491900000001,18.61326599999999,-93.96857549428286,-13.968156963053794,10.732882397645735,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89471900000001,18.61326599999999,-92.91651681139578,-14.084500894966226,11.099914161093418,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89451900000001,18.61326599999999,-92.3027831276357,-13.569292908300723,12.52632055663181,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89431900000001,18.61326599999999,-94.24816446719697,-13.805604006271652,11.95538350503663,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89411900000001,18.61326599999999,-95.79925642993557,-13.867637298208093,11.862252149358891,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89391900000001,18.61326599999999,-94.9844570119434,-14.088763401284139,11.256900620889166,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89371900000001,18.61326599999999,-95.584199484462,-13.769629119376123,11.07023944782315,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89351900000001,18.61326599999999,-96.50816441166562,-13.929169833879786,11.558889592092592,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89331900000001,18.61326599999999,-96.00608510527674,-14.015309747849454,12.0349408487,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89311900000001,18.61326599999999,-93.3063548229684,-13.435426344225212,11.26334483907778,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.89291900000001,18.61326599999999,-94.42839964171841,-13.203477143410925,11.604884962537037,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.892719000000014,18.61326599999999,-90.1683547526081,-12.541046927549896,9.734337793256012,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.892519000000014,18.61326599999999,-89.8068071284692,-12.541046927549896,9.180962857350812,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.892319000000015,18.61326599999999,-89.69070342864028,-12.551276174322117,9.39263817048533,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.892119000000015,18.61326599999999,-89.38533342021807,-12.528570742126465,9.546827985385331,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.891919000000016,18.61326599999999,-86.7185298584929,-12.242405650448347,10.128795743207599,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.891719000000016,18.61326599999999,-85.91571392014536,-12.326463187927512,10.128795743207599,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.89151900000002,18.61326599999999,-87.25437896847555,-12.29147062064954,12.69022386092904,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.89131900000002,18.61326599999999,-87.12653877897556,-12.06191198084954,12.69022386092904,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.89111900000002,18.61326599999999,-87.44552431484593,-12.063947786138549,13.335864731159397,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.89091900000002,18.61326599999999,-87.7347994090126,-11.888651609634172,13.4407883306624,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.89071900000002,18.61326599999999,-87.7347994090126,-11.79152431703123,13.45769208218512,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.89051900000002,18.61326599999999,-88.24617807006815,-11.79152431703123,13.45769208218512,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.89031900000002,18.61326599999999,-86.57034121570187,-12.246002525935605,13.424458706855827,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.89011900000002,18.61326599999999,-86.69818140520188,-12.536687199306291,15.941794749223186,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.88991900000002,18.61326599999999,-86.69818140520188,-12.46129483720995,15.898093625419706,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.88971900000002,18.61326599999999,-86.16005301909077,-12.46129483720995,16.012604154225706,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.88951900000002,18.61326599999999,-85.87824910072536,-12.101260680785295,16.23293419500838,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88931900000002,18.61326599999999,-82.09561561105905,-11.504747763422053,16.8829732233955,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88911900000002,18.61326599999999,-84.12648654170492,-11.144250254894448,16.863851503858747,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88891900000002,18.61326599999999,-86.26473340232174,-11.454003935232116,15.534942311876627,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88871900000002,18.61326599999999,-86.18179912327464,-12.341720829711408,9.103344022690434,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.888519000000024,18.61326599999999,-84.87102249985962,-12.343804524256667,10.650735706631801,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.888319000000024,18.61326599999999,-84.88166284615157,-12.20672079249005,10.017439947073836,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.888119000000025,18.61326599999999,-85.60179221248326,-11.932558153690115,10.81408738402999,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.887919000000025,18.61326599999999,-87.13645854422171,-12.24841718563439,10.448742827474446,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.887719000000025,18.61326599999999,-88.02065554737742,-12.614880873729126,10.540841141911766,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.887519000000026,18.61326599999999,-88.11926455307598,-12.809057951304936,12.038705185730084,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.887319000000026,18.61326599999999,-88.82970141119118,-12.809057951304936,14.434085943755974,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88711900000003,18.61326599999999,-88.80927003295086,-13.088567485445816,11.923490692985647,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88691900000003,18.61326599999999,-92.10560190568633,-13.064565410081077,11.055657053067637,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88671900000003,18.61326599999999,-93.08953241425452,-13.02155891031213,11.33122099723362,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88651900000003,18.61326599999999,-93.91895029310446,-12.831909319858314,12.603356504251337,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88631900000003,18.61326599999999,-92.783306196082,-12.774681469634546,12.913168200658312,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88611900000003,18.61326599999999,-90.32068358224784,-11.800574188913224,12.489047753864257,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88591900000003,18.61326599999999,-90.47030490375593,-10.880732928954915,13.773395607828919,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88571900000003,18.61326599999999,-91.90934739000508,-10.924206412144525,12.493264511643707,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88551900000003,18.61326599999999,-82.59122135519354,-10.194059540844307,12.914098467783695,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88531900000003,18.61326599999999,-84.17894078013293,-10.19404655434653,12.914098467783695,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88511900000003,18.61326599999999,-84.13133745174441,-9.982095423485418,12.760876245643695,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88491900000003,18.61326599999999,-83.50968714956552,-10.103958764348402,12.855102167195128,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88471900000003,18.61326599999999,-84.51885757035579,-10.572320997813678,12.271087017769378,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.897719,18.61346599999999,-88.63176431099653,-12.556566686899112,9.53654156735327,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.897519,18.61346599999999,-87.55386009890334,-12.848158400851492,9.179825518042158,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.897319,18.61346599999999,-88.86690311597587,-12.792821359536216,9.179825518042158,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.897119,18.61346599999999,-88.20382034100638,-12.645583413083436,9.518606382242158,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.896919000000004,18.61346599999999,-88.94441086577062,-12.489536705613448,9.807965849917204,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.896719000000004,18.61346599999999,-89.6514590307904,-12.488487156217515,9.614941882184516,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.896519000000005,18.61346599999999,-87.6376387390293,-12.595481650861963,9.554640263954106,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.896319000000005,18.61346599999999,-88.62040988772233,-12.19347421094714,9.782361681953498,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.896119000000006,18.61346599999999,-89.77055769114915,-12.548837423990765,9.93252335784294,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.895919000000006,18.61346599999999,-90.23172175958521,-12.439744063051409,10.160349512345526,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89571900000001,18.61346599999999,-94.33792913408978,-14.22836208139973,9.689034131554951,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89551900000001,18.61346599999999,-94.0884505442419,-15.09048221584559,9.703060850712294,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89531900000001,18.61346599999999,-95.04200603356252,-14.588773925379423,10.324921962478616,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89511900000001,18.61346599999999,-95.84437460980475,-14.478572773365952,10.418564176165688,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89491900000001,18.61346599999999,-94.90958539082366,-14.2920661636903,10.785595939613371,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89471900000001,18.61346599999999,-94.66726439461915,-13.787794614378502,11.83792625786813,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89451900000001,18.61346599999999,-93.87751128276227,-14.035133336775806,12.568287505789916,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89431900000001,18.61346599999999,-96.43946810869892,-13.974112314526888,12.677626130166107,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89411900000001,18.61346599999999,-96.65591741076157,-14.029272260921916,11.92308566440521,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89391900000001,18.61346599999999,-96.12679058142118,-13.989817620624892,11.902172688483597,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89371900000001,18.61346599999999,-95.91937105312867,-13.61681094713168,10.935074016137547,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89351900000001,18.61346599999999,-97.04586417099895,-14.013803678330765,10.903031247153288,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89331900000001,18.61346599999999,-95.04372475472117,-14.060766739685963,12.192985485035084,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89311900000001,18.61346599999999,-93.9302823950545,-13.399471786435528,12.23898085547953,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.89291900000001,18.61346599999999,-94.26066624288507,-13.147216694129613,11.354520535878288,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.892719000000014,18.61346599999999,-95.06206055377396,-13.03047592334634,10.949026617597733,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.892519000000014,18.61346599999999,-90.21400894359213,-13.18214786641779,8.752825472440982,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.892319000000015,18.61346599999999,-90.31322252650475,-13.01845621973635,9.431222086823045,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.892119000000015,18.61346599999999,-90.34498457198463,-12.378143742040686,10.923557177244739,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.891919000000016,18.61346599999999,-89.73222501987351,-12.378143742040686,11.108770355377755,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.891719000000016,18.61346599999999,-89.50066444511047,-12.248916242711907,11.440966631394422,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.89151900000002,18.61346599999999,-89.38433200844379,-12.370875272862941,11.390429262607602,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.89131900000002,18.61346599999999,-88.44700212377712,-12.442264063052095,11.390429262607602,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.89111900000002,18.61346599999999,-88.45057383431973,-12.466621511163204,12.277523371363872,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.89091900000002,18.61346599999999,-89.33437670840925,-12.170364371364842,12.289969403122203,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.89071900000002,18.61346599999999,-89.27160354538083,-12.369879944317855,11.988506861070688,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.89051900000002,18.61346599999999,-89.18845442651353,-12.455160399366656,11.976060829312356,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.89031900000002,18.61346599999999,-87.89437627104604,-12.468253897564761,11.976060829312356,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.89011900000002,18.61346599999999,-88.82813444517011,-12.396865107375607,13.166591913993747,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.88991900000002,18.61346599999999,-88.78445150801979,-12.653005942792273,12.853871540398234,L03369A1,0,50.0,17.0,1800,1303.0,18.0,314,1.2,4.0
-33.88971900000002,18.61346599999999,-87.33362916547507,-12.444099476086645,13.069974875983224,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88951900000002,18.61346599999999,-87.61857445717149,-12.101260680785295,13.62853061409224,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88931900000002,18.61346599999999,-83.3554103147507,-11.504747763422053,14.245359611503252,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88911900000002,18.61346599999999,-87.6321419447021,-11.232043130229266,13.529176177605223,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88891900000002,18.61346599999999,-88.15030674680199,-11.344162289701162,12.937901241655998,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88871900000002,18.61346599999999,-88.87060725749139,-12.318773607638791,9.096769384087752,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.888519000000024,18.61346599999999,-87.75946968235074,-12.143411502541063,10.012892725492653,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.888319000000024,18.61346599999999,-86.64035561424056,-12.237405456404552,9.977025946389654,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.888119000000025,18.61346599999999,-87.4194036762727,-11.62633854049466,10.833446121014607,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.887919000000025,18.61346599999999,-89.30376338736097,-12.010760191517269,10.97599647516044,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.887719000000025,18.61346599999999,-91.58028166084645,-12.716666923692982,10.140914336497667,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.887519000000026,18.61346599999999,-90.52553264023949,-12.826508569223936,11.468085535466743,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.887319000000026,18.61346599999999,-89.67445934948995,-13.03851823099187,12.585979589436022,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88711900000003,18.61346599999999,-90.2329610863344,-13.088778900349675,11.24448600625436,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88691900000003,18.61346599999999,-92.82343648522541,-12.762402506214409,10.688136534880384,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88671900000003,18.61346599999999,-90.98286235544806,-12.195509189812551,11.187005215067392,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88651900000003,18.61346599999999,-90.82749642165916,-11.469894914640111,13.491584203603253,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88631900000003,18.61346599999999,-91.95968407065529,-11.413685994716293,14.150457521924007,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88611900000003,18.61346599999999,-91.44966989000547,-11.439683354719731,13.688992140216737,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88591900000003,18.61346599999999,-83.68491169220088,-10.071685427251735,13.036233053990975,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88571900000003,18.61346599999999,-83.51287269539925,-9.996659444749863,13.046568705883695,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88551900000003,18.61346599999999,-88.09949801099928,-10.38466489252088,12.969470350898401,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88531900000003,18.61346599999999,-87.87502443099928,-10.50048691795128,12.969470350898401,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88511900000003,18.61346599999999,-89.19965757766126,-9.982095423485418,12.969470350898401,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88491900000003,18.61346599999999,-84.75009954217741,-10.164640247235418,13.046568705883695,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.88471900000003,18.61346599999999,-84.57606473905857,-10.67062629475812,13.073420884631451,L01915B9,310,47.7,36.0,900,3500.0,18.7,14,1.0,2.0
-33.897719,18.613665999999988,-89.50653340567058,-12.859714144416026,9.58523311620166,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.897519,18.613665999999988,-89.50653340567058,-13.047840838249362,9.777965404080588,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.897319,18.613665999999988,-90.14418082054559,-12.821674338041927,9.833267338455236,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.897119,18.613665999999988,-89.4810980455761,-12.67443639158915,9.742360100301937,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.896919000000004,18.613665999999988,-89.83168014390729,-12.39328007027143,10.589185136767503,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.896719000000004,18.613665999999988,-90.23550094270128,-12.634428384057458,10.84000176804884,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.896519000000005,18.613665999999988,-95.55734479708335,-13.716570633315122,9.459797926065061,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.896319000000005,18.613665999999988,-96.33303090923732,-13.742693781929937,8.822113882629148,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.896119000000006,18.613665999999988,-95.75843808181314,-13.862017473806128,9.211006353721617,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.895919000000006,18.613665999999988,-96.9846388680455,-14.356318983525126,9.597708998762295,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89571900000001,18.613665999999988,-95.62789693192717,-14.740832875814823,9.60039032870546,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89551900000001,18.613665999999988,-96.8169941660261,-14.596250416307262,9.416449268712066,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89531900000001,18.613665999999988,-97.35822693061341,-14.532453533587399,10.083319456688821,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89511900000001,18.613665999999988,-96.16585277079126,-14.522650138269125,10.232634986271993,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89491900000001,18.613665999999988,-95.07266914880896,-13.99031134853591,11.405625026665636,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89471900000001,18.613665999999988,-95.21206238198108,-14.122529112804695,12.288336002190666,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
-33.89451900000001,18.613665999999988,-97.23999626687393,-14.035133336775806,12.023109456774302,L09656A5,15,49.0,20.2,2600,40090.0,15.2,284,0.0,7.0
